project_id,smell_id,smell_type,refactoring_type,alignment_confidence
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_db731959,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_877a4a34,Hub-Like Dependency,Move Class,0.1
apache-maven,SMELL_2b655582,God Component,Move And Rename Method,0.2
apache-maven,SMELL_2b655582,God Component,Move Attribute,0.2
apache-maven,SMELL_2b655582,God Component,Rename Class,0.2
apache-maven,SMELL_2b655582,God Component,Move And Rename Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract Class,0.2
apache-maven,SMELL_2b655582,God Component,Extract Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Package,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Method,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Method,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Method,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Method,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Pull Up Attribute,0.2
apache-maven,SMELL_2b655582,God Component,Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Package,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Move Package,0.2
apache-maven,SMELL_2b655582,God Component,Move Class,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
apache-maven,SMELL_2b655582,God Component,Extract And Move Method,0.2
