project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,23,0,3.7832252059258266E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/ObjectInfoDependencyOverrideData.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/ObjectInfoDependencyOverrideData.java,org.apache.tika.parser.microsoft.onenote.ObjectInfoDependencyOverrideData,ObjectInfoDependencyOverrideData,5852,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,0,0.0,false,16,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-google-drive/src/main/java/org/apache/tika/pipes/plugin/googledrive/GoogleDrivePipesPlugin.java,tika-pipes/tika-pipes-plugins/tika-pipes-google-drive/src/main/java/org/apache/tika/pipes/plugin/googledrive/GoogleDrivePipesPlugin.java,org.apache.tika.pipes.plugin.googledrive.GoogleDrivePipesPlugin,GoogleDrivePipesPlugin,1756,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,17,0,2.3299621707214055E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaServerStatus.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaServerStatus.java,org.apache.tika.server.core.resource.TikaServerStatus,TikaServerStatus,9954,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,13,0,2.1576953591312463E-4,0,CONCRETE_CLASS,/data/tika/tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/TokenEntropy.java,tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/TokenEntropy.java,org.apache.tika.eval.core.textstats.TokenEntropy,TokenEntropy,14051,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,12,0.0,false,212,0,1.9494757890637393E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/SXSLFPowerPointExtractorDecorator.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/SXSLFPowerPointExtractorDecorator.java,org.apache.tika.parser.microsoft.ooxml.SXSLFPowerPointExtractorDecorator,SXSLFPowerPointExtractorDecorator,26340,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,3,0.0,false,38,0,2.3810229208629232E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeUtil.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeUtil.java,org.apache.tika.parser.html.DataURISchemeUtil,DataURISchemeUtil,18149,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,3,1,0.0,false,27,0,3.0562694521921304E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURIScheme.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURIScheme.java,org.apache.tika.parser.html.DataURIScheme,DataURIScheme,18155,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,64,0,2.061258129933128E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXContentHandler.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXContentHandler.java,org.apache.tika.parser.tmx.TMXContentHandler,TMXContentHandler,1772,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,2,0.0,false,37,0,3.1697658721614746E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/JCID.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/JCID.java,org.apache.tika.parser.microsoft.onenote.JCID,JCID,5870,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,17,0.0,false,195,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-http/src/test/java/org/apache/tika/pipes/fetcher/http/HttpFetcherTest.java,tika-pipes/tika-pipes-plugins/tika-pipes-http/src/test/java/org/apache/tika/pipes/fetcher/http/HttpFetcherTest.java,org.apache.tika.pipes.fetcher.http.HttpFetcherTest,HttpFetcherTest,30446,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,45,0.0,false,284,0,2.730238826605531E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/TikaServerProcess.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/TikaServerProcess.java,org.apache.tika.server.core.TikaServerProcess,TikaServerProcess,9967,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,31,0,1.997860830965307E-4,0,CONCRETE_CLASS,/data/tika/tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/UnicodeBlockCounter.java,tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/UnicodeBlockCounter.java,org.apache.tika.eval.core.textstats.UnicodeBlockCounter,UnicodeBlockCounter,14063,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,1,0.0,false,3,0,2.6566831317772815E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeParseException.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DataURISchemeParseException.java,org.apache.tika.parser.html.DataURISchemeParseException,DataURISchemeParseException,18164,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,6,0.0,false,25,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/tmx/TMXParserTest.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/test/java/org/apache/tika/parser/tmx/TMXParserTest.java,org.apache.tika.parser.tmx.TMXParserTest,TMXParserTest,1783,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,2,0.0,false,11,0,1.997860830965307E-4,0,CONCRETE_CLASS,/data/tika/tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/TokenLengths.java,tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/textstats/TokenLengths.java,org.apache.tika.eval.core.textstats.TokenLengths,TokenLengths,14071,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,21,0.0,false,256,0,2.3084459516203398E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-http/src/main/java/org/apache/tika/pipes/fetcher/http/HttpFetcher.java,tika-pipes/tika-pipes-plugins/tika-pipes-http/src/main/java/org/apache/tika/pipes/fetcher/http/HttpFetcher.java,org.apache.tika.pipes.fetcher.http.HttpFetcher,HttpFetcher,30455,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,15,0.0,false,93,0,1.930375850306557E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/AsyncResource.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/AsyncResource.java,org.apache.tika.server.core.resource.AsyncResource,AsyncResource,9984,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,10,0.0,false,28,0,2.145146623684202E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-xml-module/src/main/java/org/apache/tika/parser/tmx/TMXParser.java,org.apache.tika.parser.tmx.TMXParser,TMXParser,1794,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,13,0,1.972776054093483E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-http/src/main/java/org/apache/tika/pipes/fetcher/http/HttpFetcherFactory.java,tika-pipes/tika-pipes-plugins/tika-pipes-http/src/main/java/org/apache/tika/pipes/fetcher/http/HttpFetcherFactory.java,org.apache.tika.pipes.fetcher.http.HttpFetcherFactory,HttpFetcherFactory,30467,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,8,2,0.0,false,70,0,2.786566300565957E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/PDF.java,tika-core/src/main/java/org/apache/tika/metadata/PDF.java,org.apache.tika.metadata.PDF,PDF,14084,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,15,1,0.0,false,5,0,4.7259215910862653E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/exception/TikaMemoryLimitException.java,tika-core/src/main/java/org/apache/tika/exception/TikaMemoryLimitException.java,org.apache.tika.exception.TikaMemoryLimitException,TikaMemoryLimitException,5897,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,9,0.0,false,144,0,2.250044906638436E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaParsers.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaParsers.java,org.apache.tika.server.core.resource.TikaParsers,TikaParsers,9995,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,17,0.0,false,196,0,2.0517623217315085E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/HtmlHandler.java,org.apache.tika.parser.html.HtmlHandler,HtmlHandler,18188,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,5,0.0,false,88,0,1.997860830965307E-4,0,CONCRETE_CLASS,/data/tika/tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/util/ContentTagParser.java,tika-eval/tika-eval-core/src/main/java/org/apache/tika/eval/core/util/ContentTagParser.java,org.apache.tika.eval.core.util.ContentTagParser,ContentTagParser,14095,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,5,0.0,false,75,0,2.1967667305831227E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaDetectors.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/TikaDetectors.java,org.apache.tika.server.core.resource.TikaDetectors,TikaDetectors,10005,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,22,0,2.775571088886659E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/main/java/org/apache/tika/utils/DurationFormatUtils.java,tika-core/src/main/java/org/apache/tika/utils/DurationFormatUtils.java,org.apache.tika.utils.DurationFormatUtils,DurationFormatUtils,14107,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,5,0,1.9502138477386113E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/FileNodePtrBackPush.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/FileNodePtrBackPush.java,org.apache.tika.parser.microsoft.onenote.FileNodePtrBackPush,FileNodePtrBackPush,5916,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,7,0.0,false,294,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java,tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java,org.apache.tika.metadata.TestMetadata,TestMetadata,22302,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,1,2,0.0,false,4,0,1.9814366004480746E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/HTML.java,tika-core/src/main/java/org/apache/tika/metadata/HTML.java,org.apache.tika.metadata.HTML,HTML,18209,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,0,0.0,false,18,0,1.930375850306557E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/TikaLoggingFilter.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/TikaLoggingFilter.java,org.apache.tika.server.core.TikaLoggingFilter,TikaLoggingFilter,10029,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,9,0.0,false,313,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/main/java/org/apache/tika/parser/iptc/IptcAnpaParser.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/main/java/org/apache/tika/parser/iptc/IptcAnpaParser.java,org.apache.tika.parser.iptc.IptcAnpaParser,IptcAnpaParser,1844,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ENUM,1,0,0.0,false,23,0,3.227280003884722E-4,0,ENUM,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/JCIDPropertySetTypeEnum.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/JCIDPropertySetTypeEnum.java,org.apache.tika.parser.microsoft.onenote.JCIDPropertySetTypeEnum,JCIDPropertySetTypeEnum,5941,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,74,0,2.0517623217315085E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DefaultHtmlMapper.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/DefaultHtmlMapper.java,org.apache.tika.parser.html.DefaultHtmlMapper,DefaultHtmlMapper,18232,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,5,0.0,false,13,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitterFactory.java,tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitterFactory.java,org.apache.tika.pipes.emitter.kafka.KafkaEmitterFactory,KafkaEmitterFactory,26424,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,2,0,0.0,false,50,0,2.8818963428046696E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/ProduceTypeResourceComparator.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/ProduceTypeResourceComparator.java,org.apache.tika.server.core.ProduceTypeResourceComparator,ProduceTypeResourceComparator,10043,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,0,1,0.0,false,4,0,1.8787557434076361E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPIdq.java,tika-core/src/main/java/org/apache/tika/metadata/XMPIdq.java,org.apache.tika.metadata.XMPIdq,XMPIdq,22332,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,6,0.0,false,65,0,2.198424799739515E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitter.java,tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitter.java,org.apache.tika.pipes.emitter.kafka.KafkaEmitter,KafkaEmitter,26430,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,0,11,0.0,false,100,0,1.8787557434076361E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaResourceFetcherTest.java,tika-server/tika-server-core/src/test/java/org/apache/tika/server/core/TikaResourceFetcherTest.java,org.apache.tika.server.core.TikaResourceFetcherTest,TikaResourceFetcherTest,10061,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,ABSTRACT_CLASS,14,5,0.0,false,63,0,5.876871624214626E-4,0,ABSTRACT_CLASS,/data/tika/tika-pipes/tika-pipes-iterator-commons/src/main/java/org/apache/tika/pipes/pipesiterator/PipesIteratorBase.java,tika-pipes/tika-pipes-iterator-commons/src/main/java/org/apache/tika/pipes/pipesiterator/PipesIteratorBase.java,org.apache.tika.pipes.pipesiterator.PipesIteratorBase,PipesIteratorBase,1871,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,9,0,2.099431297824187E-4,0,CONCRETE_CLASS,/data/tika/tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/ServerHandlerConfig.java,tika-server/tika-server-core/src/main/java/org/apache/tika/server/core/resource/ServerHandlerConfig.java,org.apache.tika.server.core.resource.ServerHandlerConfig,ServerHandlerConfig,30543,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,25,0,2.0517623217315085E-4,0,CONCRETE_CLASS,/data/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/XHTMLDowngradeHandler.java,tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-html-module/src/main/java/org/apache/tika/parser/html/XHTMLDowngradeHandler.java,org.apache.tika.parser.html.XHTMLDowngradeHandler,XHTMLDowngradeHandler,18256,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,INTERFACE,2,2,0.0,false,7,0,2.0266115821998163E-4,0,INTERFACE,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPPDF.java,tika-core/src/main/java/org/apache/tika/metadata/XMPPDF.java,org.apache.tika.metadata.XMPPDF,XMPPDF,22354,unit
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,CONCRETE_CLASS,1,1,0.0,false,36,0,2.1904823404033063E-4,0,CONCRETE_CLASS,/data/tika/tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitterConfig.java,tika-pipes/tika-pipes-plugins/tika-pipes-kafka/src/main/java/org/apache/tika/pipes/emitter/kafka/KafkaEmitterConfig.java,org.apache.tika.pipes.emitter.kafka.KafkaEmitterConfig,KafkaEmitterConfig,26452,unit
