Project,Package,Class,Smell,Description,File
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.metadata.Metadata; org.apache.tika.metadata.filter.DateNormalizingMetadataFilter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Law of Demeter violation,The tool detected the smell in this method (testMimeClearingFilter) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.mime.MediaType.image; org.apache.tika.mime.MediaType.toString,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Law of Demeter violation,The tool detected the smell in this method (testMimeClearingFilter) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.mime.MediaType.text; org.apache.tika.mime.MediaType.toString,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Law of Demeter violation,The tool detected the smell in this method (testMimeClearingFilterConfig) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.mime.MediaType.image; org.apache.tika.mime.MediaType.toString,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,TestMetadataFilter,Law of Demeter violation,The tool detected the smell in this method (testMimeClearingFilterConfig) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.mime.MediaType.text; org.apache.tika.mime.MediaType.toString,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/filter/TestMetadataFilter.java
tika,org.apache.tika.metadata.filter,ClearByMimeMetadataFilter,Law of Demeter violation,The tool detected the smell in this method (filter) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.mime.MediaType.toString; org.apache.tika.mime.MediaType.getBaseType,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/filter/ClearByMimeMetadataFilter.java
tika,org.apache.tika.renderer,CompositeRenderer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/renderer/CompositeRenderer.java
tika,org.apache.tika.renderer,PageRangeRequest,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: RENDER_ALL (26),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/renderer/PageRangeRequest.java
tika,org.apache.tika.renderer,RenderResult,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/renderer/RenderResult.java
tika,org.apache.tika.renderer,PageBasedRenderResults,Law of Demeter violation,The tool detected the smell in this method (add) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.renderer.RenderResult.getMetadata; org.apache.tika.metadata.Metadata.getInt,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/renderer/PageBasedRenderResults.java
tika,org.apache.tika.embedder,ExternalEmbedder,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/embedder/ExternalEmbedder.java
tika,org.apache.tika.parser.digest,InputStreamDigester,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.io.TemporaryResources; org.apache.tika.io.BoundedInputStream,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/parser/digest/InputStreamDigester.java
tika,org.apache.tika.parser.digest,InputStreamDigester,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/parser/digest/InputStreamDigester.java
tika,org.apache.tika.parser.digest,CompositeDigester,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/parser/digest/CompositeDigester.java
tika,org.apache.tika.parser.external,ExternalParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.sax.XHTMLContentHandler; org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java
tika,org.apache.tika.parser.external,ExternalParsersConfigReader,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.external.ExternalParser,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/parser/external/ExternalParsersConfigReader.java
tika,org.apache.tika.pipes.extractor,EmbeddedDocumentBytesConfig,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SKIP (30),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/extractor/EmbeddedDocumentBytesConfig.java
tika,org.apache.tika.pipes.extractor,EmittingEmbeddedDocumentBytesHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/extractor/EmittingEmbeddedDocumentBytesHandler.java
tika,org.apache.tika.exception,ZeroByteFileException,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: IGNORE_ZERO_BYTE_FILE_EXCEPTION (25),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/exception/ZeroByteFileException.java
tika,org.apache.tika.exception,ZeroByteFileException.IgnoreZeroByteFileException,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/exception/ZeroByteFileException.java
tika,org.apache.tika.detect.magika,TestMagikaJsonParsing,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.utils.FileProcessResult,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-magika/src/test/java/org/apache/tika/detect/magika/TestMagikaJsonParsing.java
tika,org.apache.tika.detect.magika,MagikaDetector,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.utils.FileProcessResult; org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-magika/src/main/java/org/apache/tika/detect/magika/MagikaDetector.java
tika,org.apache.tika.detect.magika,MagikaDetector,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MAGIKA_STATUS (61); MAGIKA_DESCRIPTION (62); MAGIKA_SCORE (64); MAGIKA_GROUP (66); MAGIKA_LABEL (68); MAGIKA_MIME (70); MAGIKA_IS_TEXT (72); MAGIKA_ERRORS (75); MAGIKA_VERSION (78),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-magika/src/main/java/org/apache/tika/detect/magika/MagikaDetector.java
tika,org.apache.tika.detect.magika,MagikaDetector,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-magika/src/main/java/org/apache/tika/detect/magika/MagikaDetector.java
tika,org.apache.tika.detect.siegfried,TestSiegfriedJsonParsing,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.utils.FileProcessResult; org.apache.tika.metadata.Metadata,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-siegfried/src/test/java/org/apache/tika/detect/siegfried/TestSiegfriedJsonParsing.java
tika,org.apache.tika.detect.siegfried,SiegfriedDetector,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-siegfried/src/main/java/org/apache/tika/detect/siegfried/SiegfriedDetector.java
tika,org.apache.tika.detect.siegfried,SiegfriedDetector,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: SIEGFRIED_STATUS (58); SIEGFRIED_VERSION (60); SIEGFRIED_SIGNATURE (63); SIEGFRIED_IDENTIFIERS_NAME (66); SIEGFRIED_IDENTIFIERS_DETAILS (69); SIEGFRIED_ERRORS (72); ID (77); FORMAT (78); VERSION (79); MIME (80); WARNING (81); BASIS (82); ERRORS (84),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-siegfried/src/main/java/org/apache/tika/detect/siegfried/SiegfriedDetector.java
tika,org.apache.tika.detect.siegfried,SiegfriedDetector,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-detectors/tika-detector-siegfried/src/main/java/org/apache/tika/detect/siegfried/SiegfriedDetector.java
tika,org.apache.tika.pipes.grpc,TikaGrpcServerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-grpc/src/test/java/org/apache/tika/pipes/grpc/TikaGrpcServerTest.java
tika,org.apache.tika.pipes.grpc,PipesBiDirectionalStreamingIntegrationTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.pipes.grpc.TikaGrpcServer,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-grpc/src/test/java/org/apache/tika/pipes/grpc/PipesBiDirectionalStreamingIntegrationTest.java
tika,org.apache.tika.pipes.grpc,TikaGrpcServerImpl,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.metadata.Metadata,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-grpc/src/main/java/org/apache/tika/pipes/grpc/TikaGrpcServerImpl.java
