Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
tika,org.apache.tika.renderer.pdf.pdfbox,PDFRenderingState,2,0,4,4,16,4,0,1,0.5,3,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/PDFRenderingState.java,23
tika,org.apache.tika.renderer.pdf.pdfbox,PDFBoxRenderer,7,2,13,7,137,23,0,2,0.3076923076923077,1,19,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/PDFBoxRenderer.java,62
tika,org.apache.tika.renderer.pdf.pdfbox,NoTextPDFRenderer,0,0,2,1,29,2,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/NoTextPDFRenderer.java,30
tika,org.apache.tika.renderer.pdf.pdfbox,NoTextPDFRenderer.NoTextPageDrawer,0,0,0,0,13,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/NoTextPDFRenderer.java,48
tika,org.apache.tika.renderer.pdf.pdfbox,VectorGraphicsOnlyPDFRenderer,0,0,2,1,47,2,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/VectorGraphicsOnlyPDFRenderer.java,36
tika,org.apache.tika.renderer.pdf.pdfbox,VectorGraphicsOnlyPDFRenderer.VectorGraphicsOnlyDrawer,0,0,0,0,31,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/pdfbox/VectorGraphicsOnlyPDFRenderer.java,56
tika,org.apache.tika.renderer.pdf.mutool,MuPDFRenderer,1,0,5,3,73,14,0,1,0.6,0,15,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/renderer/pdf/mutool/MuPDFRenderer.java,50
tika,org.apache.tika.parser.pdf.updates,StartXRefScanner,7,0,12,2,177,33,0,0,0.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/updates/StartXRefScanner.java,26
tika,org.apache.tika.parser.pdf.updates,IsIncrementalUpdate,1,1,0,0,3,0,0,0,-1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/updates/IsIncrementalUpdate.java,19
tika,org.apache.tika.parser.pdf.updates,StartXRefOffset,4,0,6,6,36,6,0,0,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/updates/StartXRefOffset.java,19
tika,org.apache.tika.parser.pdf.updates,IncrementalUpdateRecord,2,0,3,3,14,3,0,0,0.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/updates/IncrementalUpdateRecord.java,22
tika,org.apache.tika.parser.pdf.image,ImageGraphicsEngineFactory,0,0,1,1,5,1,1,0,-1.0,2,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/image/ImageGraphicsEngineFactory.java,32
tika,org.apache.tika.parser.pdf.image,ImageGraphicsEngine,15,0,25,15,326,66,0,0,0.4,3,14,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/image/ImageGraphicsEngine.java,74
tika,org.apache.tika.parser.pdf.xmpschemas,XMPSchemaPDFVT,3,2,4,4,17,4,0,0,1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/xmpschemas/XMPSchemaPDFVT.java,26
tika,org.apache.tika.parser.pdf.xmpschemas,XMPSchemaPDFUA,2,2,3,3,13,3,0,0,1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/xmpschemas/XMPSchemaPDFUA.java,23
tika,org.apache.tika.parser.pdf.xmpschemas,XMPSchemaPDFX,2,2,4,4,19,4,0,0,1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/xmpschemas/XMPSchemaPDFX.java,23
tika,org.apache.tika.parser.pdf.xmpschemas,XMPSchemaPDFXId,2,2,3,3,13,3,0,0,1.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/xmpschemas/XMPSchemaPDFXId.java,23
tika,org.apache.tika.parser.pdf.xmpschemas,XMPSchemaIllustrator,3,3,3,3,14,3,0,0,1.0,2,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pdf-module/src/main/java/org/apache/tika/parser/pdf/xmpschemas/XMPSchemaIllustrator.java,25
tika,org.apache.tika.parser.feed,FeedParserTest,0,0,2,2,28,3,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/test/java/org/apache/tika/parser/feed/FeedParserTest.java,32
tika,org.apache.tika.parser.feed,FeedParser,2,0,3,2,63,9,0,1,0.6666666666666666,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/main/java/org/apache/tika/parser/feed/FeedParser.java,44
tika,org.apache.tika.parser.iptc,IptcAnpaParser,39,0,14,3,579,109,0,1,0.14285714285714285,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-news-module/src/main/java/org/apache/tika/parser/iptc/IptcAnpaParser.java,43
tika,org.apache.tika.detect.apple,IWorkDetectorTest,0,0,2,2,18,2,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/java/org/apache/tika/detect/apple/IWorkDetectorTest.java,30
tika,org.apache.tika.detect.apple,BPListDetector,9,8,3,3,84,12,0,1,0.0,1,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/detect/apple/BPListDetector.java,39
tika,org.apache.tika.detect.apple,IWorkDetector,1,0,6,3,76,20,0,1,0.3333333333333333,1,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/detect/apple/IWorkDetector.java,35
tika,org.apache.tika.detect.apple,IWorkDetector.EntryNames,1,0,0,0,3,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/detect/apple/IWorkDetector.java,127
tika,org.apache.tika.parser.apple,PListParserTest,0,0,1,1,11,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/java/org/apache/tika/parser/apple/PListParserTest.java,30
tika,org.apache.tika.parser.apple,AppleSingleFileParser,19,0,6,2,108,17,0,1,0.3333333333333333,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/apple/AppleSingleFileParser.java,45
tika,org.apache.tika.parser.apple,AppleSingleFileParser.FieldInfo,3,0,0,0,10,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/apple/AppleSingleFileParser.java,180
tika,org.apache.tika.parser.apple,PListParser,15,0,6,2,139,23,0,1,0.3333333333333333,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/apple/PListParser.java,57
tika,org.apache.tika.parser.apple,PListParser.State,4,0,0,0,12,0,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/apple/PListParser.java,206
tika,org.apache.tika.parser.apple,AppleSingleFileParserTest,0,0,1,1,10,1,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/apple/AppleSingleFileParserTest.java,31
tika,org.apache.tika.parser.apple,IWorkTest,0,0,1,1,5,1,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/apple/IWorkTest.java,26
tika,org.apache.tika.parser.apple,PListParserTest,0,0,1,1,11,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-package/src/test/java/org/apache/tika/parser/apple/PListParserTest.java,29
tika,org.apache.tika.parser.iwork.iwana,IWork13ParserTest,2,0,5,5,47,5,0,0,0.4,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/java/org/apache/tika/parser/iwork/iwana/IWork13ParserTest.java,35
tika,org.apache.tika.parser.iwork.iwana,IWork18PackageParser,2,0,2,2,91,11,0,1,1.0,2,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/iwana/IWork18PackageParser.java,40
tika,org.apache.tika.parser.iwork.iwana,IWork18PackageParser.IWork18DocumentType,1,0,0,0,40,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/iwana/IWork18PackageParser.java,101
tika,org.apache.tika.parser.iwork.iwana,IWork13PackageParser,7,5,10,2,223,40,0,1,0.2,3,11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/iwana/IWork13PackageParser.java,54
tika,org.apache.tika.parser.iwork.iwana,IWork13PackageParser.IWork13DocumentType,1,0,0,0,39,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/iwana/IWork13PackageParser.java,274
tika,org.apache.tika.parser.iwork,AutoPageNumberUtilsTest,0,0,4,4,43,4,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/java/org/apache/tika/parser/iwork/AutoPageNumberUtilsTest.java,23
tika,org.apache.tika.parser.iwork,IWorkParserTest,1,0,22,22,260,24,0,0,0.22727272727272727,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java,44
tika,org.apache.tika.parser.iwork,PagesContentHandler,29,0,11,4,420,80,0,0,0.0,1,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,34
tika,org.apache.tika.parser.iwork,PagesContentHandler.DocumentPart,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,334
tika,org.apache.tika.parser.iwork,PagesContentHandler.Footnotes,2,0,0,0,24,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,342
tika,org.apache.tika.parser.iwork,PagesContentHandler.HeaderFooter,6,0,0,0,69,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,370
tika,org.apache.tika.parser.iwork,PagesContentHandler.Annotations,3,0,0,0,27,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,442
tika,org.apache.tika.parser.iwork,NumbersContentHandler,14,0,6,4,159,38,0,0,0.0,1,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/NumbersContentHandler.java,32
tika,org.apache.tika.parser.iwork,AutoPageNumberUtils,2,0,5,4,62,14,0,0,0.4,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/AutoPageNumberUtils.java,21
tika,org.apache.tika.parser.iwork,KeynoteContentHandler,16,2,6,4,158,41,0,0,0.0,2,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/KeynoteContentHandler.java,28
tika,org.apache.tika.parser.iwork,IWorkPackageParser,8,2,3,2,126,11,0,1,0.6666666666666666,2,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/IWorkPackageParser.java,47
tika,org.apache.tika.parser.iwork,IWorkPackageParser.IWORKDocumentType,3,0,0,0,53,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-apple-module/src/main/java/org/apache/tika/parser/iwork/IWorkPackageParser.java,157
tika,org.apache.tika.parser.pkg,CompressParserTest,0,0,2,2,30,2,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/CompressParserTest.java,32
tika,org.apache.tika.parser.pkg,CompressorParserTest,1,0,4,4,36,8,0,0,0.75,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/CompressorParserTest.java,37
tika,org.apache.tika.parser.pkg,TarParserTest,0,0,1,1,37,4,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/TarParserTest.java,32
tika,org.apache.tika.parser.pkg,ZipParserTest,0,0,6,6,82,9,0,1,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java,40
tika,org.apache.tika.parser.pkg,Seven7ParserTest,0,0,1,1,34,3,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/Seven7ParserTest.java,32
tika,org.apache.tika.parser.pkg,ArParserTest,0,0,1,1,40,5,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/ArParserTest.java,31
tika,org.apache.tika.parser.pkg,UnrarParserTest,0,0,1,1,20,1,0,1,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/UnrarParserTest.java,33
tika,org.apache.tika.parser.pkg,ZlibParserTest,0,0,1,1,22,1,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/ZlibParserTest.java,29
tika,org.apache.tika.parser.pkg,PackageParserTest,0,0,2,2,31,8,0,0,-1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/PackageParserTest.java,37
tika,org.apache.tika.parser.pkg,Bzip2ParserTest,0,0,1,1,23,1,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/Bzip2ParserTest.java,30
tika,org.apache.tika.parser.pkg,RarParserTest,0,0,3,3,68,6,0,1,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/RarParserTest.java,37
tika,org.apache.tika.parser.pkg,ZipBenchmark,1,0,4,1,84,9,0,0,0.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/ZipBenchmark.java,37
tika,org.apache.tika.parser.pkg,AbstractPkgTest,13,0,1,1,64,1,19,0,0.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/AbstractPkgTest.java,37
tika,org.apache.tika.parser.pkg,AbstractPkgTest.EmbeddedMonitoringParser,3,0,0,0,20,0,0,1,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/AbstractPkgTest.java,62
tika,org.apache.tika.parser.pkg,AbstractPkgTest.EmbeddedTrackingParser,5,0,0,0,24,0,0,1,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/AbstractPkgTest.java,89
tika,org.apache.tika.parser.pkg,GzipParserTest,0,0,2,2,21,2,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/test/java/org/apache/tika/parser/pkg/GzipParserTest.java,30
tika,org.apache.tika.parser.pkg,CompressorParser,5,0,10,6,183,32,0,1,0.2,1,10,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/main/java/org/apache/tika/parser/pkg/CompressorParser.java,77
tika,org.apache.tika.parser.pkg,CompressorParserOptions,0,0,1,0,10,1,0,0,-1.0,1,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/main/java/org/apache/tika/parser/pkg/CompressorParserOptions.java,21
tika,org.apache.tika.parser.pkg,RarParser,2,0,2,2,49,8,0,1,1.0,1,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-pkg-module/src/main/java/org/apache/tika/parser/pkg/RarParser.java,43
